payment_id,order_id,customer_id,payment_attempt_no,payment_datetime,payment_status,payment_method,payment_provider,card_network,installment_count,authorized_amount,captured_amount,refunded_amount,chargeback_amount,currency_code,fraud_score,risk_decision,payment_country_code,settlement_date
PAY000016967,ORD000015313,CUST0005107,1,2026-02-01 04:33:12,captured,paypal,PayPal,,1,247.52,247.52,0.0,0.0,EUR,17.72,approve,NL,2026-02-04
PAY000014706,ORD000013276,CUST0004423,1,2026-02-01 04:45:41,captured,credit_card,Stripe,Visa,1,149.54,149.54,0.0,0.0,EUR,10.55,approve,FR,2026-02-03
PAY000002356,ORD000002124,CUST0000692,1,2026-02-01 04:53:15,failed,credit_card,Worldpay,Visa,1,212.83,0.0,0.0,0.0,EUR,8.93,approve,DE,
PAY000011205,ORD000010136,CUST0003396,1,2026-02-01 06:54:54,captured,credit_card,Adyen,Mastercard,1,323.9,323.9,0.0,0.0,EUR,53.82,approve,NL,2026-02-03
PAY000011958,ORD000010812,CUST0003601,2,2026-02-01 07:41:05,captured,gift_card,Internal Wallet,,1,648.71,648.71,0.0,0.0,EUR,18.05,approve,FR,2026-02-04
PAY000011957,ORD000010812,CUST0003601,1,2026-02-01 07:42:05,captured,credit_card,Adyen,Visa,1,809.53,809.53,0.0,0.0,EUR,12.43,approve,FR,2026-02-04
PAY000007556,ORD000006822,CUST0002272,1,2026-02-01 10:18:19,captured,google_pay,Adyen,Visa,1,1246.02,1246.02,0.0,0.0,GBP,16.96,approve,GB,2026-02-02
PAY000003988,ORD000003595,CUST0001196,1,2026-02-01 12:35:40,refunded,paypal,PayPal,,1,336.34,336.34,336.34,0.0,USD,4.48,approve,US,2026-02-05
PAY000001265,ORD000001143,CUST0000373,1,2026-02-01 13:14:26,captured,bank_transfer,GoCardless,,1,154.22,154.22,0.0,0.0,EUR,9.61,approve,IT,2026-02-05
PAY000007568,ORD000006832,CUST0002276,1,2026-02-01 14:31:17,partial_refund,apple_pay,Adyen,Visa,1,129.6,129.6,70.19,0.0,EUR,21.13,approve,FR,2026-02-02
PAY000014759,ORD000013325,CUST0004452,1,2026-02-01 16:49:21,captured,credit_card,Worldpay,Mastercard,1,71.98,71.98,0.0,0.0,EUR,13.86,approve,DE,2026-02-02
PAY000007972,ORD000007198,CUST0002398,1,2026-02-01 18:49:21,captured,apple_pay,Adyen,Mastercard,1,660.96,660.96,0.0,0.0,GBP,10.21,approve,GB,2026-02-02
PAY000001420,ORD000001284,CUST0000414,1,2026-02-01 18:52:17,captured,paypal,PayPal,,1,215.09,215.09,0.0,0.0,EUR,16.38,approve,DE,2026-02-03
PAY000003613,ORD000003268,CUST0001086,1,2026-02-01 21:16:39,captured,apple_pay,Stripe,Visa,1,187.2,187.2,0.0,0.0,EUR,2.98,approve,FR,2026-02-04
PAY000008865,ORD000008013,CUST0002682,1,2026-02-01 22:15:15,captured,credit_card,Adyen,Visa,1,320.38,320.38,0.0,0.0,USD,27.97,approve,US,2026-02-03
PAY000017991,ORD000016232,CUST0005397,1,2026-02-01 22:18:13,captured,credit_card,Stripe,Visa,1,207.65,207.65,0.0,0.0,CAD,7.69,approve,CA,2026-02-05
PAY000009335,ORD000008444,CUST0002836,1,2026-02-01 23:16:38,captured,bank_transfer,GoCardless,,1,65.3,65.3,0.0,0.0,CAD,16.71,approve,CA,2026-02-02
PAY000000062,ORD000000055,CUST0000017,1,2026-02-01 23:50:14,captured,paypal,PayPal,,1,1067.54,1067.54,0.0,0.0,EUR,41.88,approve,FR,2026-02-04
PAY000012157,ORD000010984,CUST0003663,1,2026-02-02 00:34:25,refunded,credit_card,Worldpay,Mastercard,1,816.82,816.82,816.82,0.0,EUR,7.64,approve,DE,2026-02-06
PAY000005878,ORD000005293,CUST0001792,1,2026-02-02 01:05:08,voided,apple_pay,Adyen,Visa,1,193.01,0.0,0.0,0.0,EUR,42.4,approve,FR,
PAY000009609,ORD000008687,CUST0002921,1,2026-02-02 02:39:23,captured,paypal,PayPal,,1,39.27,39.27,0.0,0.0,USD,20.86,approve,US,2026-02-03
PAY000015580,ORD000014058,CUST0004691,1,2026-02-02 07:46:08,captured,gift_card,Internal Wallet,,1,183.95,183.95,0.0,0.0,EUR,23.15,approve,FR,2026-02-06
PAY000007592,ORD000006853,CUST0002281,1,2026-02-02 08:56:46,partial_refund,paypal,PayPal,,1,57.24,57.24,25.32,0.0,USD,4.86,approve,US,2026-02-06
PAY000007400,ORD000006679,CUST0002226,1,2026-02-02 09:18:54,captured,paypal,PayPal,,1,464.13,464.13,0.0,0.0,EUR,25.84,approve,BE,2026-02-04
PAY000018109,ORD000016339,CUST0005434,1,2026-02-02 09:41:39,captured,bank_transfer,GoCardless,,1,365.45,365.45,0.0,0.0,USD,7.57,approve,US,2026-02-06
PAY000015487,ORD000013977,CUST0004659,1,2026-02-02 10:44:34,captured,paypal,PayPal,,1,649.94,649.94,0.0,0.0,EUR,18.79,approve,NL,2026-02-05
PAY000009907,ORD000008956,CUST0003014,1,2026-02-02 11:04:34,captured,gift_card,Internal Wallet,,1,200.18,200.18,0.0,0.0,GBP,7.42,approve,GB,2026-02-05
PAY000001268,ORD000001146,CUST0000374,1,2026-02-02 12:24:46,captured,credit_card,Stripe,Mastercard,1,752.74,752.74,0.0,0.0,EUR,21.03,approve,BE,2026-02-03
PAY000014389,ORD000012991,CUST0004333,1,2026-02-02 13:34:57,voided,gift_card,Internal Wallet,,1,1272.77,0.0,0.0,0.0,USD,40.52,approve,US,
PAY000016061,ORD000014479,CUST0004846,1,2026-02-02 14:02:38,captured,paypal,PayPal,,1,620.34,620.34,0.0,0.0,EUR,19.88,approve,DE,2026-02-06
PAY000007164,ORD000006470,CUST0002152,1,2026-02-02 14:04:13,failed,gift_card,Internal Wallet,,1,141.98,0.0,0.0,0.0,USD,17.39,approve,US,
PAY000005241,ORD000004726,CUST0001614,1,2026-02-02 14:53:01,captured,credit_card,Worldpay,Visa,4,383.99,383.99,0.0,0.0,EUR,3.25,approve,FR,2026-02-04
PAY000015025,ORD000013565,CUST0004534,1,2026-02-02 14:57:26,captured,credit_card,Worldpay,Visa,1,222.04,222.04,0.0,0.0,EUR,17.85,approve,FR,2026-02-06
PAY000008846,ORD000007994,CUST0002675,1,2026-02-02 17:37:23,captured,paypal,PayPal,,1,129.6,129.6,0.0,0.0,EUR,38.91,approve,FR,2026-02-05
PAY000005036,ORD000004544,CUST0001549,1,2026-02-02 17:48:17,captured,credit_card,Stripe,Visa,1,113.61,113.61,0.0,0.0,USD,21.33,approve,US,2026-02-03
PAY000008163,ORD000007365,CUST0002459,1,2026-02-02 18:03:28,captured,gift_card,Internal Wallet,,1,184.16,184.16,0.0,0.0,CAD,20.75,approve,CA,2026-02-06
PAY000011072,ORD000010013,CUST0003366,1,2026-02-02 18:30:12,captured,apple_pay,Stripe,Amex,1,118.69,118.69,0.0,0.0,EUR,15.98,approve,FR,2026-02-05
PAY000009147,ORD000008272,CUST0002782,1,2026-02-02 18:48:46,captured,credit_card,Worldpay,Visa,1,78.39,78.39,0.0,0.0,EUR,23.26,approve,DE,2026-02-06
PAY000000314,ORD000000286,CUST0000080,1,2026-02-02 19:01:19,captured,credit_card,Worldpay,Visa,1,123.55,123.55,0.0,0.0,GBP,25.87,approve,GB,2026-02-06
PAY000012176,ORD000011001,CUST0003672,1,2026-02-02 19:49:21,captured,paypal,PayPal,,1,65.7,65.7,0.0,0.0,EUR,11.19,approve,FR,2026-02-03
PAY000000777,ORD000000705,CUST0000215,1,2026-02-02 19:57:23,captured,credit_card,Stripe,Visa,1,90.19,90.19,0.0,0.0,EUR,29.63,approve,ES,2026-02-06
PAY000016992,ORD000015335,CUST0005112,1,2026-02-02 21:15:23,captured,credit_card,Worldpay,Visa,1,41.98,41.98,0.0,0.0,GBP,4.05,approve,GB,2026-02-06
PAY000008247,ORD000007445,CUST0002480,1,2026-02-02 21:32:53,captured,bank_transfer,GoCardless,,1,594.7,594.7,0.0,0.0,EUR,12.14,approve,FR,2026-02-06
PAY000002121,ORD000001919,CUST0000632,1,2026-02-02 22:23:59,captured,credit_card,Stripe,Visa,1,140.55,140.55,0.0,0.0,EUR,16.82,approve,ES,2026-02-06
PAY000004714,ORD000004254,CUST0001443,1,2026-02-02 23:50:18,captured,bank_transfer,Klarna,,1,130.25,130.25,0.0,0.0,EUR,12.03,approve,DE,2026-02-03
PAY000008696,ORD000007854,CUST0002635,1,2026-02-03 00:28:58,refunded,credit_card,Worldpay,Mastercard,1,1081.32,1081.32,1081.32,0.0,EUR,50.14,approve,FR,2026-02-07
PAY000008374,ORD000007558,CUST0002529,1,2026-02-03 00:58:59,captured,credit_card,Worldpay,Mastercard,1,83.85,83.85,0.0,0.0,EUR,2.95,approve,ES,2026-02-04
PAY000009564,ORD000008648,CUST0002907,1,2026-02-03 05:51:11,captured,credit_card,Adyen,Visa,1,457.54,457.54,0.0,0.0,EUR,23.07,approve,IT,2026-02-04
PAY000013270,ORD000011987,CUST0003991,1,2026-02-03 06:40:23,captured,apple_pay,Stripe,Mastercard,1,525.22,525.22,0.0,0.0,EUR,11.08,approve,DE,2026-02-04
PAY000005964,ORD000005374,CUST0001823,1,2026-02-03 07:23:24,captured,credit_card,Stripe,Amex,1,403.15,403.15,0.0,0.0,USD,30.56,approve,US,2026-02-07
PAY000007605,ORD000006865,CUST0002285,1,2026-02-03 09:07:46,captured,bank_transfer,GoCardless,,1,66.59,66.59,0.0,0.0,EUR,14.78,approve,NL,2026-02-06
PAY000001052,ORD000000951,CUST0000295,1,2026-02-03 10:56:21,captured,credit_card,Worldpay,Visa,1,61.51,61.51,0.0,0.0,USD,16.99,approve,US,2026-02-06
PAY000018165,ORD000016390,CUST0005450,1,2026-02-03 11:45:52,captured,credit_card,Adyen,Visa,1,704.88,704.88,0.0,0.0,USD,21.58,approve,US,2026-02-05
PAY000001231,ORD000001114,CUST0000361,1,2026-02-03 12:54:31,captured,paypal,PayPal,,1,181.97,181.97,0.0,0.0,EUR,14.63,approve,DE,2026-02-06
PAY000007879,ORD000007115,CUST0002374,1,2026-02-03 13:47:11,captured,credit_card,Worldpay,Visa,1,120.05,120.05,0.0,0.0,USD,33.91,approve,US,2026-02-04
PAY000001082,ORD000000979,CUST0000303,1,2026-02-03 14:28:30,failed,paypal,PayPal,,1,99.55,0.0,0.0,0.0,EUR,13.24,approve,IT,
PAY000015811,ORD000014260,CUST0004765,1,2026-02-03 16:08:23,captured,credit_card,Stripe,Visa,1,227.64,227.64,0.0,0.0,EUR,14.28,approve,ES,2026-02-07
PAY000004151,ORD000003750,CUST0001256,2,2026-02-03 16:09:23,chargeback,credit_card,Stripe,Visa,1,205.93,205.93,0.0,471.88,USD,18.01,approve,US,2026-02-07
PAY000004150,ORD000003750,CUST0001256,1,2026-02-03 16:16:23,captured,credit_card,Stripe,Visa,1,265.95,265.95,0.0,0.0,USD,6.87,approve,US,2026-02-07
PAY000004625,ORD000004176,CUST0001407,1,2026-02-03 17:04:28,captured,credit_card,Worldpay,Amex,2,502.12,502.12,0.0,0.0,USD,10.8,approve,US,2026-02-06
PAY000017002,ORD000015345,CUST0005115,1,2026-02-03 18:53:38,captured,bank_transfer,Klarna,,1,73.43,73.43,0.0,0.0,EUR,19.69,approve,ES,2026-02-07
PAY000009748,ORD000008813,CUST0002960,1,2026-02-03 19:14:02,captured,credit_card,Stripe,Visa,1,950.7,950.7,0.0,0.0,EUR,30.08,approve,IT,2026-02-05
PAY000014963,ORD000013508,CUST0004507,1,2026-02-03 20:00:57,captured,credit_card,Adyen,Amex,1,139.57,139.57,0.0,0.0,EUR,12.3,approve,ES,2026-02-05
PAY000016949,ORD000015298,CUST0005103,1,2026-02-03 20:45:23,captured,bank_transfer,Klarna,,1,86.03,86.03,0.0,0.0,USD,26.26,approve,US,2026-02-04
PAY000009459,ORD000008550,CUST0002865,1,2026-02-03 22:25:04,captured,credit_card,Worldpay,Visa,1,632.93,632.93,0.0,0.0,GBP,20.68,approve,GB,2026-02-05
PAY000004419,ORD000003992,CUST0001338,1,2026-02-03 22:33:41,captured,paypal,PayPal,,1,66.15,66.15,0.0,0.0,EUR,13.95,approve,ES,2026-02-07
PAY000012570,ORD000011359,CUST0003771,1,2026-02-03 23:22:26,captured,credit_card,Adyen,Visa,1,265.69,265.69,0.0,0.0,EUR,4.36,approve,DE,2026-02-07
PAY000017215,ORD000015536,CUST0005176,1,2026-02-03 23:50:10,captured,paypal,PayPal,,1,701.04,701.04,0.0,0.0,EUR,14.81,approve,ES,2026-02-07
PAY000016485,ORD000014868,CUST0004972,1,2026-02-04 00:11:15,captured,paypal,PayPal,,1,250.91,250.91,0.0,0.0,EUR,4.64,approve,FR,2026-02-07
PAY000007690,ORD000006940,CUST0002314,1,2026-02-04 01:32:32,captured,credit_card,Worldpay,Mastercard,1,647.94,647.94,0.0,0.0,EUR,30.25,approve,FR,2026-02-07
PAY000009271,ORD000008387,CUST0002810,1,2026-02-04 01:34:21,captured,credit_card,Worldpay,Mastercard,1,131.35,131.35,0.0,0.0,EUR,5.95,approve,FR,2026-02-08
PAY000013388,ORD000012095,CUST0004039,1,2026-02-04 03:32:51,captured,credit_card,Worldpay,Visa,1,340.49,340.49,0.0,0.0,CAD,9.44,approve,CA,2026-02-05
PAY000009437,ORD000008529,CUST0002859,1,2026-02-04 04:27:28,captured,gift_card,Internal Wallet,,1,370.68,370.68,0.0,0.0,USD,19.22,approve,US,2026-02-06
PAY000012734,ORD000011508,CUST0003820,1,2026-02-04 06:43:11,captured,gift_card,Internal Wallet,,1,4035.29,4035.29,0.0,0.0,EUR,17.35,approve,ES,2026-02-07
PAY000003834,ORD000003458,CUST0001145,1,2026-02-04 09:13:34,refunded,apple_pay,Adyen,Visa,1,148.07,148.07,148.07,0.0,USD,43.31,approve,US,2026-02-07
PAY000001951,ORD000001768,CUST0000569,1,2026-02-04 11:32:10,captured,bank_transfer,GoCardless,,1,57.38,57.38,0.0,0.0,USD,17.27,approve,US,2026-02-05
PAY000017284,ORD000015602,CUST0005196,1,2026-02-04 11:46:48,captured,credit_card,Worldpay,Mastercard,1,1016.7,1016.7,0.0,0.0,EUR,7.59,approve,FR,2026-02-05
PAY000001952,ORD000001768,CUST0000569,2,2026-02-04 12:01:10,refunded,gift_card,Internal Wallet,,1,14.76,14.76,72.14,0.0,USD,12.89,approve,US,2026-02-07
PAY000003164,ORD000002858,CUST0000948,1,2026-02-04 12:11:32,captured,credit_card,Adyen,Amex,1,187.85,187.85,0.0,0.0,EUR,4.17,approve,FR,2026-02-07
PAY000002106,ORD000001906,CUST0000626,1,2026-02-04 12:37:30,captured,credit_card,Stripe,Visa,1,616.7,616.7,0.0,0.0,GBP,3.21,approve,GB,2026-02-08
PAY000002107,ORD000001906,CUST0000626,2,2026-02-04 13:16:30,refunded,paypal,PayPal,,1,181.43,181.43,798.13,0.0,GBP,18.21,approve,GB,2026-02-05
PAY000007733,ORD000006979,CUST0002327,1,2026-02-04 16:57:04,captured,credit_card,Worldpay,Visa,1,185.83,185.83,0.0,0.0,EUR,11.92,approve,IT,2026-02-05
PAY000014301,ORD000012916,CUST0004300,1,2026-02-04 17:38:54,captured,paypal,PayPal,,1,217.45,217.45,0.0,0.0,EUR,53.51,approve,FR,2026-02-08
PAY000013653,ORD000012336,CUST0004119,1,2026-02-04 18:24:05,captured,paypal,PayPal,,1,94.99,94.99,0.0,0.0,GBP,32.92,approve,GB,2026-02-06
PAY000007477,ORD000006751,CUST0002247,1,2026-02-04 19:35:10,captured,bank_transfer,Klarna,,1,318.6,318.6,0.0,0.0,EUR,11.54,approve,FR,2026-02-08
PAY000010209,ORD000009231,CUST0003106,1,2026-02-04 21:21:22,captured,bank_transfer,GoCardless,,1,601.2,601.2,0.0,0.0,USD,8.66,approve,US,2026-02-06
PAY000010465,ORD000009464,CUST0003180,1,2026-02-04 23:04:42,voided,bank_transfer,Klarna,,1,133.82,0.0,0.0,0.0,USD,18.01,approve,US,
PAY000013733,ORD000012408,CUST0004148,1,2026-02-04 23:19:59,captured,google_pay,Stripe,Visa,1,1382.18,1382.18,0.0,0.0,GBP,11.56,approve,GB,2026-02-08
PAY000015368,ORD000013867,CUST0004625,1,2026-02-04 23:49:10,captured,credit_card,Worldpay,Mastercard,1,199.26,199.26,0.0,0.0,EUR,20.36,approve,FR,2026-02-05
PAY000001650,ORD000001492,CUST0000490,1,2026-02-05 00:21:28,captured,credit_card,Adyen,Visa,1,936.0,936.0,0.0,0.0,GBP,4.58,approve,GB,2026-02-08
PAY000009644,ORD000008718,CUST0002928,1,2026-02-05 00:27:48,captured,credit_card,Adyen,Amex,1,2808.0,2808.0,0.0,0.0,GBP,19.16,approve,GB,2026-02-06
PAY000006184,ORD000005575,CUST0001901,1,2026-02-05 00:28:07,captured,bank_transfer,Klarna,,1,207.34,207.34,0.0,0.0,CAD,33.59,approve,CA,2026-02-07
PAY000012683,ORD000011463,CUST0003807,1,2026-02-05 01:56:02,captured,credit_card,Worldpay,Mastercard,2,409.99,409.99,0.0,0.0,EUR,11.62,approve,IT,2026-02-09
PAY000016239,ORD000014643,CUST0004901,1,2026-02-05 03:08:12,captured,credit_card,Adyen,Visa,1,303.47,303.47,0.0,0.0,EUR,5.69,approve,NL,2026-02-09
PAY000006721,ORD000006062,CUST0002039,1,2026-02-05 03:10:46,captured,apple_pay,Adyen,Visa,1,678.34,678.34,0.0,0.0,EUR,19.69,approve,ES,2026-02-07
PAY000007489,ORD000006762,CUST0002251,1,2026-02-05 05:21:48,failed,gift_card,Internal Wallet,,1,746.5,0.0,0.0,0.0,USD,4.85,approve,US,
PAY000003942,ORD000003554,CUST0001180,1,2026-02-05 05:55:33,failed,credit_card,Worldpay,Visa,1,387.32,0.0,0.0,0.0,EUR,25.35,approve,FR,
PAY000005394,ORD000004865,CUST0001657,1,2026-02-05 07:09:21,captured,paypal,PayPal,,1,473.68,473.68,0.0,0.0,USD,11.43,approve,US,2026-02-09
PAY000003943,ORD000003554,CUST0001180,2,2026-02-05 07:24:33,voided,credit_card,Adyen,Visa,3,387.32,0.0,0.0,0.0,EUR,8.05,approve,FR,
PAY000004099,ORD000003700,CUST0001231,1,2026-02-05 09:35:39,captured,credit_card,Adyen,Visa,1,96.14,96.14,0.0,0.0,EUR,26.43,approve,IT,2026-02-09
PAY000018162,ORD000016387,CUST0005447,2,2026-02-05 11:06:45,captured,credit_card,Stripe,Mastercard,1,68.03,68.03,0.0,0.0,EUR,15.43,approve,ES,2026-02-07
PAY000018246,ORD000016466,CUST0005476,1,2026-02-05 11:21:47,captured,apple_pay,Stripe,Visa,1,157.8,157.8,0.0,0.0,GBP,4.37,approve,GB,2026-02-06
PAY000018161,ORD000016387,CUST0005447,1,2026-02-05 11:42:45,captured,apple_pay,Adyen,Mastercard,1,87.66,87.66,0.0,0.0,EUR,34.84,approve,ES,2026-02-06
PAY000015408,ORD000013902,CUST0004635,1,2026-02-05 12:05:01,captured,google_pay,Stripe,Mastercard,1,480.74,480.74,0.0,0.0,USD,42.83,approve,US,2026-02-08
PAY000003650,ORD000003302,CUST0001096,1,2026-02-05 12:25:22,captured,credit_card,Stripe,Visa,1,84.24,84.24,0.0,0.0,USD,7.81,approve,US,2026-02-06
PAY000000527,ORD000000479,CUST0000140,1,2026-02-05 12:25:50,captured,credit_card,Stripe,Visa,1,555.26,555.26,0.0,0.0,EUR,59.88,approve,FR,2026-02-09
PAY000010999,ORD000009947,CUST0003346,1,2026-02-05 14:20:10,captured,credit_card,Adyen,Visa,1,457.74,457.74,0.0,0.0,GBP,15.12,approve,GB,2026-02-08
PAY000008473,ORD000007648,CUST0002569,1,2026-02-05 16:42:09,captured,credit_card,Stripe,Mastercard,1,531.81,531.81,0.0,0.0,EUR,8.51,approve,DE,2026-02-09
PAY000008389,ORD000007572,CUST0002534,1,2026-02-05 16:51:40,failed,credit_card,Stripe,Visa,1,568.14,0.0,0.0,0.0,EUR,34.69,approve,FR,
PAY000008390,ORD000007572,CUST0002534,2,2026-02-05 18:01:40,captured,credit_card,Worldpay,Mastercard,2,568.14,568.14,0.0,0.0,EUR,16.78,approve,FR,2026-02-09
PAY000005833,ORD000005253,CUST0001778,1,2026-02-05 18:30:52,voided,credit_card,Worldpay,Mastercard,1,351.31,0.0,0.0,0.0,GBP,22.29,approve,GB,
PAY000005834,ORD000005253,CUST0001778,2,2026-02-05 18:43:52,captured,credit_card,Adyen,Visa,1,351.31,351.31,0.0,0.0,GBP,2.89,approve,GB,2026-02-09
PAY000007981,ORD000007207,CUST0002400,1,2026-02-05 19:16:32,captured,credit_card,Worldpay,Visa,1,307.8,307.8,0.0,0.0,EUR,18.31,approve,FR,2026-02-06
PAY000001869,ORD000001694,CUST0000550,1,2026-02-05 19:29:44,captured,google_pay,Adyen,Visa,1,563.33,563.33,0.0,0.0,EUR,27.94,approve,ES,2026-02-09
PAY000011407,ORD000010317,CUST0003445,1,2026-02-05 19:34:16,captured,paypal,PayPal,,1,375.05,375.05,0.0,0.0,EUR,16.9,approve,ES,2026-02-07
PAY000017068,ORD000015405,CUST0005139,1,2026-02-05 20:34:39,partial_refund,paypal,PayPal,,1,32.71,32.71,14.64,0.0,EUR,30.46,approve,ES,2026-02-09
PAY000000047,ORD000000042,CUST0000014,1,2026-02-05 21:09:56,refunded,paypal,PayPal,,1,87.97,87.97,87.97,0.0,EUR,4.87,approve,FR,2026-02-07
PAY000016491,ORD000014874,CUST0004974,1,2026-02-05 21:10:47,captured,credit_card,Worldpay,Mastercard,1,177.07,177.07,0.0,0.0,EUR,19.1,approve,FR,2026-02-07
PAY000016290,ORD000014690,CUST0004916,1,2026-02-05 22:25:12,captured,paypal,PayPal,,1,59.76,59.76,0.0,0.0,EUR,10.25,approve,NL,2026-02-09
PAY000013931,ORD000012587,CUST0004203,1,2026-02-05 23:33:00,captured,credit_card,Worldpay,Visa,1,511.9,511.9,0.0,0.0,EUR,8.23,approve,FR,2026-02-08
PAY000003668,ORD000003319,CUST0001102,1,2026-02-05 23:50:23,captured,google_pay,Stripe,Visa,1,220.13,220.13,0.0,0.0,EUR,4.27,approve,FR,2026-02-08
PAY000013009,ORD000011755,CUST0003895,1,2026-02-06 00:02:30,captured,credit_card,Adyen,Amex,1,103.85,103.85,0.0,0.0,EUR,8.37,approve,ES,2026-02-08
PAY000014302,ORD000012917,CUST0004300,1,2026-02-06 00:16:00,captured,credit_card,Worldpay,Mastercard,1,34.68,34.68,0.0,0.0,EUR,19.43,approve,FR,2026-02-08
PAY000017145,ORD000015475,CUST0005155,1,2026-02-06 00:36:51,captured,apple_pay,Adyen,Mastercard,1,142.03,142.03,0.0,0.0,EUR,11.98,approve,BE,2026-02-09
PAY000000090,ORD000000080,CUST0000023,1,2026-02-06 04:08:20,captured,credit_card,Adyen,Mastercard,1,709.75,709.75,0.0,0.0,USD,21.06,approve,US,2026-02-07
PAY000001674,ORD000001513,CUST0000495,1,2026-02-06 06:24:07,captured,credit_card,Worldpay,Mastercard,1,60.18,60.18,0.0,0.0,USD,30.38,approve,US,2026-02-10
PAY000004520,ORD000004079,CUST0001371,1,2026-02-06 06:34:04,captured,paypal,PayPal,,1,174.56,174.56,0.0,0.0,EUR,21.34,approve,FR,2026-02-08
PAY000018104,ORD000016334,CUST0005431,1,2026-02-06 07:03:17,captured,credit_card,Adyen,Visa,1,62.22,62.22,0.0,0.0,EUR,14.31,approve,FR,2026-02-08
PAY000003332,ORD000003011,CUST0001006,1,2026-02-06 07:06:18,captured,credit_card,Adyen,Visa,1,72.92,72.92,0.0,0.0,CAD,8.53,approve,CA,2026-02-10
PAY000016687,ORD000015058,CUST0005036,1,2026-02-06 09:18:28,captured,paypal,PayPal,,1,1230.08,1230.08,0.0,0.0,EUR,43.26,approve,FR,2026-02-09
PAY000003884,ORD000003503,CUST0001165,1,2026-02-06 09:29:52,captured,gift_card,Internal Wallet,,1,421.2,421.2,0.0,0.0,USD,32.35,approve,US,2026-02-08
PAY000005185,ORD000004675,CUST0001594,1,2026-02-06 09:41:08,captured,paypal,PayPal,,1,288.64,288.64,0.0,0.0,GBP,11.77,approve,GB,2026-02-09
PAY000006484,ORD000005852,CUST0001987,1,2026-02-06 09:43:50,refunded,credit_card,Stripe,Mastercard,1,148.62,148.62,148.62,0.0,GBP,28.8,approve,GB,2026-02-10
PAY000009113,ORD000008240,CUST0002773,1,2026-02-06 09:50:51,captured,credit_card,Adyen,Visa,1,83.57,83.57,0.0,0.0,EUR,4.2,approve,FR,2026-02-08
PAY000000926,ORD000000838,CUST0000255,1,2026-02-06 13:29:42,refunded,credit_card,Adyen,Visa,1,970.81,970.81,970.81,0.0,EUR,11.1,approve,DE,2026-02-07
PAY000016173,ORD000014584,CUST0004883,1,2026-02-06 14:20:04,refunded,credit_card,Stripe,Mastercard,1,491.98,491.98,491.98,0.0,GBP,1.79,approve,GB,2026-02-10
PAY000008946,ORD000008091,CUST0002715,1,2026-02-06 14:54:28,captured,gift_card,Internal Wallet,,1,81.6,81.6,0.0,0.0,CAD,36.03,approve,CA,2026-02-07
PAY000007077,ORD000006390,CUST0002128,1,2026-02-06 16:45:45,captured,bank_transfer,GoCardless,,1,534.36,534.36,0.0,0.0,EUR,12.72,approve,FR,2026-02-09
PAY000002461,ORD000002219,CUST0000734,1,2026-02-06 18:12:29,captured,google_pay,Stripe,Visa,1,336.17,336.17,0.0,0.0,EUR,36.38,approve,ES,2026-02-07
PAY000004904,ORD000004425,CUST0001504,1,2026-02-06 18:22:52,captured,paypal,PayPal,,1,363.84,363.84,0.0,0.0,EUR,16.21,approve,FR,2026-02-10
PAY000005525,ORD000004983,CUST0001700,1,2026-02-06 20:27:33,captured,credit_card,Worldpay,Visa,1,472.34,472.34,0.0,0.0,USD,0.67,approve,US,2026-02-07
PAY000007479,ORD000006753,CUST0002249,1,2026-02-06 21:05:10,failed,credit_card,Worldpay,Mastercard,1,133.2,0.0,0.0,0.0,EUR,9.46,approve,FR,
PAY000004190,ORD000003787,CUST0001269,1,2026-02-06 21:08:47,captured,apple_pay,Adyen,Visa,1,226.95,226.95,0.0,0.0,USD,38.09,approve,US,2026-02-08
PAY000007480,ORD000006753,CUST0002249,2,2026-02-06 21:53:10,captured,credit_card,Adyen,Amex,1,133.2,133.2,0.0,0.0,EUR,5.76,approve,FR,2026-02-09
PAY000003885,ORD000003504,CUST0001165,1,2026-02-06 23:02:39,captured,credit_card,Stripe,Visa,1,2995.17,2995.17,0.0,0.0,USD,41.62,approve,US,2026-02-10
PAY000016650,ORD000015024,CUST0005025,1,2026-02-07 07:14:16,captured,credit_card,Stripe,Visa,1,138.66,138.66,0.0,0.0,EUR,0.29,approve,FR,2026-02-11
PAY000000174,ORD000000160,CUST0000039,1,2026-02-07 07:38:17,voided,apple_pay,Stripe,Amex,1,1222.59,0.0,0.0,0.0,EUR,4.55,approve,DE,
PAY000015383,ORD000013880,CUST0004627,1,2026-02-07 08:12:42,captured,gift_card,Internal Wallet,,1,527.49,527.49,0.0,0.0,USD,23.36,approve,US,2026-02-08
PAY000000814,ORD000000740,CUST0000227,1,2026-02-07 08:57:47,failed,credit_card,Stripe,Mastercard,1,322.08,0.0,0.0,0.0,EUR,3.68,approve,IT,
PAY000000815,ORD000000740,CUST0000227,2,2026-02-07 09:23:47,captured,credit_card,Worldpay,Mastercard,4,322.08,322.08,0.0,0.0,EUR,15.84,approve,IT,2026-02-10
PAY000009463,ORD000008554,CUST0002866,1,2026-02-07 12:53:17,captured,apple_pay,Stripe,Mastercard,1,85.97,85.97,0.0,0.0,USD,33.7,approve,US,2026-02-08
PAY000005882,ORD000005297,CUST0001795,1,2026-02-07 13:44:51,captured,credit_card,Worldpay,Mastercard,1,381.24,381.24,0.0,0.0,EUR,6.96,approve,FR,2026-02-10
