order_id,order_number,customer_id,order_datetime,order_status,order_channel,device_type,currency_code,top_product_category,items_count,gross_amount,discount_amount,shipping_amount,tax_amount,net_amount,coupon_code,is_first_order,shipping_country_code,shipping_country,shipping_city,fulfillment_type,warehouse_id,promised_delivery_date,actual_delivery_date,delivery_status,returned_flag,return_reason,last_touch_utm_source,last_touch_utm_medium,last_touch_campaign
ORD000007675,SO-2025-0007675,CUST0002573,2025-10-10 08:02:48,delivered,web,mobile,USD,Fashion,1,138.38,0.0,0.0,11.07,149.45,,False,US,United States,Boston,home_delivery,WH-US-01,2025-10-15,2025-10-17,delivered,False,,google,shopping,app_install
ORD000001423,SO-2025-0001423,CUST0000460,2025-10-10 08:10:18,delivered,marketplace,desktop,EUR,Grocery,2,93.0,6.51,0.0,16.43,102.92,EMAIL7,False,DE,Germany,Düsseldorf,pickup_point,WH-DE-01,2025-10-15,2025-10-16,delivered,False,,facebook,social,black_friday
ORD000016256,SO-2025-0016256,CUST0005403,2025-10-10 08:17:55,returned,mobile_app,mobile,EUR,Sports,1,70.15,0.0,7.93,15.62,93.7,,False,FR,France,Bordeaux,home_delivery,WH-FR-01,2025-10-13,2025-10-14,delivered_then_returned,True,late delivery,direct,none,
ORD000015520,SO-2025-0015520,CUST0005170,2025-10-10 08:36:56,delivered,web,mobile,EUR,Home,3,792.0,0.0,0.0,158.4,950.4,,False,FR,France,Nice,pickup_point,WH-FR-02,2025-10-17,2025-10-17,delivered,False,,affiliate,affiliate,always_on_search
ORD000004149,SO-2025-0004149,CUST0001402,2025-10-10 09:21:38,delivered,mobile_app,mobile,USD,Fashion,5,401.44,0.0,0.0,32.12,433.56,,True,US,United States,New York,home_delivery,WH-US-01,2025-10-14,2025-10-15,delivered,False,,direct,none,
ORD000005821,SO-2025-0005821,CUST0001978,2025-10-10 10:57:19,delivered,mobile_app,mobile,EUR,Fashion,1,50.69,0.0,4.69,11.08,66.46,,False,FR,France,Nantes,home_delivery,WH-FR-01,2025-10-13,2025-10-14,delivered,False,,google,cpc,app_install
ORD000012020,SO-2025-0012020,CUST0004001,2025-10-10 11:07:07,delivered,web,mobile,EUR,Electronics,1,320.74,48.11,0.0,57.25,329.88,BUNDLE15,False,BE,Belgium,Antwerp,home_delivery,WH-BE-01,2025-10-16,2025-10-17,delivered,False,,instagram,social,brand_awareness
ORD000001484,SO-2025-0001484,CUST0000483,2025-10-10 12:36:49,returned,mobile_app,mobile,EUR,Beauty,3,97.66,0.0,0.0,19.53,117.19,FREESHIP,False,FR,France,Lyon,home_delivery,WH-FR-02,2025-10-14,2025-10-14,delivered_then_returned,True,changed mind,newsletter,email,app_install
ORD000006326,SO-2025-0006326,CUST0002104,2025-10-10 12:54:06,delivered,mobile_app,mobile,EUR,Grocery,1,42.02,0.0,4.19,8.78,54.99,,False,DE,Germany,Hamburg,home_delivery,WH-DE-01,2025-10-16,2025-10-18,delivered,False,,youtube,video,retargeting
ORD000012197,SO-2025-0012197,CUST0004071,2025-10-10 13:26:02,delivered,web,mobile,EUR,Electronics,2,1526.17,0.0,0.0,320.5,1846.67,,False,BE,Belgium,Ghent,home_delivery,WH-BE-01,2025-10-17,2025-10-20,delivered,False,,bing,organic,retargeting
ORD000013017,SO-2025-0013017,CUST0004341,2025-10-10 14:14:28,delivered,marketplace,mobile,EUR,Electronics,3,411.58,28.81,0.0,72.73,455.5,EMAIL7,False,DE,Germany,Bremen,home_delivery,WH-DE-01,2025-10-14,2025-10-14,delivered,False,,bing,cpc,app_install
ORD000000982,SO-2025-0000982,CUST0000304,2025-10-10 14:52:43,returned,web,tablet,EUR,Fashion,4,225.0,11.25,0.0,42.75,256.5,RETARGET5,False,FR,France,Lyon,home_delivery,WH-FR-02,2025-10-13,2025-10-14,delivered_then_returned,True,size issue,instagram,social,new_arrivals
ORD000007513,SO-2025-0007513,CUST0002509,2025-10-10 15:15:23,delivered,web,tablet,GBP,Electronics,1,360.92,0.0,0.0,72.18,433.1,,False,GB,United Kingdom,Leicester,home_delivery,WH-GB-01,2025-10-14,2025-10-14,delivered,False,,google,organic,retargeting
ORD000012222,SO-2025-0012222,CUST0004082,2025-10-10 16:07:45,delivered,web,mobile,EUR,Beauty,4,148.39,0.0,0.0,29.68,178.07,,False,FR,France,Nantes,home_delivery,WH-FR-01,2025-10-16,2025-10-17,delivered,False,,google,cpc,holiday_push
ORD000015565,SO-2025-0015565,CUST0005182,2025-10-10 16:28:21,delivered,web,mobile,EUR,Fashion,5,1080.0,0.0,0.0,216.0,1296.0,,False,FR,France,Toulouse,home_delivery,WH-FR-02,2025-10-13,2025-10-16,delivered,False,,google,organic,new_arrivals
ORD000002854,SO-2025-0002854,CUST0000945,2025-10-10 17:30:54,returned,web,tablet,EUR,Fashion,3,214.68,0.0,0.0,45.08,259.76,,False,ES,Spain,Zaragoza,home_delivery,WH-ES-01,2025-10-18,2025-10-20,delivered_then_returned,True,quality issue,instagram,social,holiday_push
ORD000007636,SO-2025-0007636,CUST0002565,2025-10-10 17:34:53,delivered,web,mobile,EUR,Books,2,45.58,0.0,8.3,11.85,65.73,,False,IT,Italy,Genoa,home_delivery,WH-IT-01,2025-10-16,2025-10-17,delivered,False,,bing,organic,app_install
ORD000003217,SO-2025-0003217,CUST0001070,2025-10-10 19:47:29,delivered,mobile_app,mobile,EUR,Sports,1,100.56,15.08,0.0,17.95,103.43,BUNDLE15,False,BE,Belgium,Mons,home_delivery,WH-BE-01,2025-10-14,2025-10-14,delivered,False,,direct,none,
ORD000003068,SO-2025-0003068,CUST0001032,2025-10-10 21:46:54,delivered,web,mobile,EUR,Home,5,1141.27,0.0,0.0,228.25,1369.52,,False,FR,France,Paris,home_delivery,WH-FR-02,2025-10-16,2025-10-18,delivered,False,,newsletter,email,always_on_search
ORD000005186,SO-2025-0005186,CUST0001762,2025-10-10 22:46:21,delivered,mobile_app,mobile,EUR,Books,4,124.93,18.74,0.0,20.18,126.37,BUNDLE15,False,DE,Germany,Leipzig,home_delivery,WH-DE-01,2025-10-16,2025-10-18,delivered,False,,newsletter,email,black_friday
ORD000008121,SO-2025-0008121,CUST0002726,2025-10-11 00:22:34,delivered,web,mobile,CAD,Electronics,1,780.0,0.0,0.0,101.4,881.4,,False,CA,Canada,Calgary,home_delivery,WH-CA-01,2025-10-14,2025-10-14,delivered,False,,google,organic,always_on_search
ORD000012703,SO-2025-0012703,CUST0004243,2025-10-11 01:01:58,delivered,mobile_app,mobile,EUR,Beauty,1,44.16,0.0,5.59,9.95,59.7,,False,FR,France,Toulouse,home_delivery,WH-FR-02,2025-10-13,2025-10-12,delivered,False,,google,organic,always_on_search
ORD000015012,SO-2025-0015012,CUST0005022,2025-10-11 01:52:04,delivered,marketplace,desktop,USD,Books,1,60.19,0.0,0.0,4.82,65.01,FREESHIP,False,US,United States,Boston,home_delivery,WH-US-01,2025-10-15,2025-10-15,delivered,False,,google,organic,loyalty_reactivation
ORD000010423,SO-2025-0010423,CUST0003476,2025-10-11 02:29:52,returned,mobile_app,mobile,EUR,Home,3,186.89,0.0,0.0,41.12,228.01,,False,IT,Italy,Palermo,home_delivery,WH-IT-01,2025-10-16,2025-10-18,delivered_then_returned,True,damaged item,facebook,social,back_to_school
ORD000012079,SO-2025-0012079,CUST0004032,2025-10-11 03:03:15,delivered,marketplace,mobile,USD,Electronics,1,426.96,0.0,0.0,34.16,461.12,,True,US,United States,San Francisco,pickup_point,WH-US-02,2025-10-14,2025-10-14,delivered,False,,direct,none,
ORD000005115,SO-2025-0005115,CUST0001748,2025-10-11 05:19:00,delivered,web,mobile,USD,Sports,1,49.36,0.0,3.99,4.27,57.62,,False,US,United States,Atlanta,home_delivery,WH-US-02,2025-10-17,2025-10-17,delivered,False,,instagram,social,retargeting
ORD000010382,SO-2025-0010382,CUST0003465,2025-10-11 06:32:46,delivered,marketplace,mobile,USD,Fashion,4,468.64,0.0,0.0,37.49,506.13,,False,US,United States,Austin,home_delivery,WH-US-02,2025-10-14,2025-10-14,delivered,False,,facebook,social,back_to_school
ORD000000879,SO-2025-0000879,CUST0000268,2025-10-11 07:05:00,delivered,mobile_app,mobile,EUR,Home,1,133.02,6.65,0.0,25.27,151.64,RETARGET5,False,FR,France,Toulouse,home_delivery,WH-FR-02,2025-10-13,2025-10-13,delivered,False,,affiliate,affiliate,new_arrivals
ORD000012140,SO-2025-0012140,CUST0004050,2025-10-11 07:37:56,returned,web,mobile,CAD,Sports,3,216.46,32.47,0.0,23.92,207.91,SPRING15,False,CA,Canada,Quebec City,home_delivery,WH-CA-01,2025-10-16,2025-10-18,delivered_then_returned,True,late delivery,newsletter,email,brand_awareness
ORD000007322,SO-2025-0007322,CUST0002435,2025-10-11 09:35:54,delivered,marketplace,mobile,USD,Fashion,2,122.1,0.0,0.0,9.77,131.87,,False,US,United States,Chicago,pickup_point,WH-US-01,2025-10-17,2025-10-19,delivered,False,,google,cpc,black_friday
ORD000016514,SO-2025-0016514,CUST0005496,2025-10-11 09:45:26,delivered,web,mobile,USD,Fashion,4,864.0,172.8,0.0,55.3,746.5,VIP20,True,US,United States,San Francisco,home_delivery,WH-US-01,2025-10-18,2025-10-19,delivered,False,,newsletter,email,new_arrivals
ORD000015785,SO-2025-0015785,CUST0005255,2025-10-11 14:53:17,delivered,mobile_app,mobile,EUR,Electronics,2,1029.25,0.0,0.0,216.14,1245.39,,False,ES,Spain,Zaragoza,home_delivery,WH-ES-01,2025-10-13,2025-10-15,delivered,False,,direct,none,
ORD000001431,SO-2025-0001431,CUST0000464,2025-10-11 15:18:05,delivered,web,mobile,EUR,Beauty,4,167.44,25.12,0.0,31.31,173.63,SPRING15,False,IT,Italy,Palermo,store_pickup,WH-IT-01,2025-10-14,2025-10-14,delivered,False,,direct,none,
ORD000005263,SO-2025-0005263,CUST0001785,2025-10-11 17:24:28,delivered,web,mobile,EUR,Fashion,1,137.13,13.71,0.0,25.92,149.34,WELCOME10,False,ES,Spain,Zaragoza,home_delivery,WH-ES-01,2025-10-18,2025-10-18,delivered,False,,google,shopping,retargeting
ORD000003229,SO-2025-0003229,CUST0001074,2025-10-11 18:20:31,delivered,web,mobile,EUR,Fashion,2,325.64,65.13,0.0,54.71,315.22,VIP20,True,NL,Netherlands,Maastricht,home_delivery,WH-NL-01,2025-10-18,2025-10-18,delivered,False,,google,shopping,black_friday
ORD000001304,SO-2025-0001304,CUST0000420,2025-10-11 18:20:50,delivered,web,mobile,EUR,Books,5,150.88,0.0,0.0,30.18,181.06,,False,FR,France,Toulouse,home_delivery,WH-FR-01,2025-10-17,2025-10-17,delivered,False,,google,shopping,summer_sale
ORD000008697,SO-2025-0008697,CUST0002923,2025-10-11 19:31:24,delivered,mobile_app,mobile,GBP,Sports,4,890.41,0.0,0.0,178.08,1068.49,,False,GB,United Kingdom,Bristol,home_delivery,WH-GB-01,2025-10-16,2025-10-16,delivered,False,,affiliate,affiliate,back_to_school
ORD000000414,SO-2025-0000414,CUST0000118,2025-10-11 19:55:03,delivered,web,desktop,EUR,Books,1,78.0,0.0,0.0,16.38,94.38,,False,ES,Spain,Seville,pickup_point,WH-ES-01,2025-10-14,2025-10-14,delivered,False,,google,shopping,app_install
ORD000005811,SO-2025-0005811,CUST0001975,2025-10-11 20:13:17,delivered,web,mobile,EUR,Grocery,1,33.76,0.0,5.56,8.65,47.97,,False,IT,Italy,Palermo,home_delivery,WH-IT-01,2025-10-16,2025-10-16,delivered,False,,direct,none,
ORD000006765,SO-2025-0006765,CUST0002252,2025-10-11 20:55:51,delivered,web,desktop,EUR,Books,3,171.11,20.53,0.0,31.62,182.2,SUMMER12,False,ES,Spain,Granada,home_delivery,WH-ES-01,2025-10-15,2025-10-15,delivered,False,,affiliate,affiliate,always_on_search
ORD000012506,SO-2025-0012506,CUST0004180,2025-10-11 21:05:40,delivered,web,mobile,GBP,Fashion,1,216.0,0.0,0.0,43.2,259.2,,True,GB,United Kingdom,Liverpool,pickup_point,WH-GB-01,2025-10-16,2025-10-17,delivered,False,,affiliate,affiliate,summer_sale
ORD000011757,SO-2025-0011757,CUST0003898,2025-10-11 21:44:57,delivered,web,desktop,EUR,Home,4,716.45,0.0,0.0,143.29,859.74,FREESHIP,False,FR,France,Nice,home_delivery,WH-FR-02,2025-10-15,2025-10-15,delivered,False,,partner_blog,referral,brand_awareness
ORD000011945,SO-2025-0011945,CUST0003980,2025-10-11 21:46:25,delivered,mobile_app,mobile,EUR,Grocery,4,335.2,0.0,0.0,70.39,405.59,,False,BE,Belgium,Namur,home_delivery,WH-BE-01,2025-10-14,2025-10-15,delivered,False,,direct,none,
ORD000012561,SO-2025-0012561,CUST0004198,2025-10-11 22:25:04,delivered,marketplace,desktop,EUR,Fashion,3,117.15,0.0,0.0,25.77,142.92,,False,IT,Italy,Bologna,home_delivery,WH-IT-01,2025-10-17,2025-10-17,delivered,False,,youtube,paid_social,new_arrivals
ORD000014866,SO-2025-0014866,CUST0004972,2025-10-11 23:04:38,delivered,marketplace,desktop,EUR,Beauty,1,108.0,0.0,0.0,21.6,129.6,,True,FR,France,Marseille,pickup_point,WH-FR-01,2025-10-16,2025-10-19,delivered,False,,partner_blog,referral,black_friday
ORD000001372,SO-2025-0001372,CUST0000447,2025-10-12 01:44:36,delivered,web,mobile,EUR,Fashion,1,132.45,0.0,0.0,29.14,161.59,,False,IT,Italy,Bologna,pickup_point,WH-IT-01,2025-10-17,2025-10-16,delivered,False,,partner_blog,referral,retargeting
ORD000015510,SO-2025-0015510,CUST0005169,2025-10-12 02:05:57,delivered,mobile_app,mobile,USD,Electronics,2,1397.02,0.0,0.0,111.76,1508.78,,False,US,United States,Austin,home_delivery,WH-US-02,2025-10-15,2025-10-15,delivered,False,,direct,none,
ORD000004582,SO-2025-0004582,CUST0001566,2025-10-12 02:47:45,delivered,mobile_app,mobile,GBP,Electronics,4,1400.48,140.05,0.0,252.09,1512.52,APP10,False,GB,United Kingdom,Liverpool,home_delivery,WH-GB-01,2025-10-20,2025-10-20,delivered,False,,direct,none,
ORD000008192,SO-2025-0008192,CUST0002756,2025-10-12 03:11:21,delivered,mobile_app,mobile,USD,Fashion,1,78.68,0.0,0.0,6.29,84.97,,False,US,United States,Atlanta,home_delivery,WH-US-02,2025-10-16,2025-10-17,delivered,False,,affiliate,affiliate,always_on_search
ORD000004456,SO-2025-0004456,CUST0001524,2025-10-12 03:27:32,delivered,web,mobile,EUR,Sports,5,478.59,0.0,0.0,100.5,579.09,,False,NL,Netherlands,Maastricht,home_delivery,WH-NL-01,2025-10-16,2025-10-15,delivered,False,,facebook,paid_social,always_on_search
ORD000014729,SO-2025-0014729,CUST0004932,2025-10-12 03:50:49,delivered,web,mobile,USD,Books,2,156.0,15.6,0.0,11.23,151.63,WELCOME10,False,US,United States,San Francisco,store_pickup,WH-US-02,2025-10-14,2025-10-14,delivered,False,,google,organic,black_friday
ORD000004723,SO-2025-0004723,CUST0001614,2025-10-12 04:46:58,delivered,web,mobile,EUR,Grocery,1,97.76,0.0,0.0,19.55,117.31,FREESHIP,True,FR,France,Nantes,home_delivery,WH-FR-01,2025-10-14,2025-10-17,delivered,False,,facebook,social,brand_awareness
ORD000001819,SO-2025-0001819,CUST0000589,2025-10-12 04:47:32,delivered,web,tablet,GBP,Electronics,2,1495.91,104.71,0.0,278.24,1669.44,EMAIL7,False,GB,United Kingdom,Edinburgh,pickup_point,WH-GB-01,2025-10-19,2025-10-20,delivered,False,,youtube,video,holiday_push
ORD000013626,SO-2025-0013626,CUST0004559,2025-10-12 08:05:37,delivered,web,desktop,EUR,Fashion,3,175.72,12.3,0.0,31.05,194.47,FREESHIP,False,DE,Germany,Düsseldorf,home_delivery,WH-DE-01,2025-10-15,2025-10-15,delivered,False,,affiliate,affiliate,holiday_push
ORD000007561,SO-2025-0007561,CUST0002532,2025-10-12 08:34:51,delivered,web,mobile,EUR,Fashion,1,48.45,0.0,8.73,11.44,68.62,,False,FR,France,Nantes,home_delivery,WH-FR-02,2025-10-18,2025-10-18,delivered,False,,bing,cpc,black_friday
ORD000016365,SO-2025-0016365,CUST0005441,2025-10-12 10:09:30,delivered,web,desktop,EUR,Sports,2,468.82,46.88,0.0,88.61,510.55,WELCOME10,False,BE,Belgium,Ghent,home_delivery,WH-BE-01,2025-10-20,2025-10-20,delivered,False,,affiliate,affiliate,black_friday
ORD000007890,SO-2025-0007890,CUST0002648,2025-10-12 13:10:41,delivered,web,mobile,EUR,Home,1,110.84,0.0,0.0,22.17,133.01,,False,FR,France,Bordeaux,home_delivery,WH-FR-02,2025-10-17,2025-10-16,delivered,False,,direct,none,
ORD000002335,SO-2025-0002335,CUST0000785,2025-10-12 13:56:09,delivered,web,tablet,EUR,Books,3,186.69,0.0,0.0,41.07,227.76,,True,IT,Italy,Naples,home_delivery,WH-IT-01,2025-10-18,2025-10-21,delivered,False,,google,shopping,new_arrivals
ORD000012311,SO-2025-0012311,CUST0004107,2025-10-12 14:02:56,cancelled,web,mobile,GBP,Beauty,2,60.12,9.02,6.02,11.42,68.54,SPRING15,False,GB,United Kingdom,London,home_delivery,WH-GB-01,,,cancelled,False,,direct,none,
ORD000003521,SO-2025-0003521,CUST0001171,2025-10-12 14:13:43,delivered,mobile_app,mobile,EUR,Sports,2,186.33,0.0,0.0,40.99,227.32,,False,IT,Italy,Milan,pickup_point,WH-IT-01,2025-10-16,2025-10-16,delivered,False,,direct,none,
ORD000011385,SO-2025-0011385,CUST0003782,2025-10-12 15:36:13,delivered,web,mobile,GBP,Books,3,79.29,0.0,0.0,15.86,95.15,,False,GB,United Kingdom,Cardiff,pickup_point,WH-GB-01,2025-10-14,2025-10-14,delivered,False,,youtube,video,retargeting
ORD000001002,SO-2025-0001002,CUST0000313,2025-10-12 15:50:13,delivered,marketplace,desktop,USD,Beauty,3,115.0,0.0,0.0,9.2,124.2,,True,US,United States,Atlanta,pickup_point,WH-US-01,2025-10-14,2025-10-14,delivered,False,,youtube,video,summer_sale
ORD000008567,SO-2025-0008567,CUST0002871,2025-10-12 16:34:18,delivered,web,mobile,EUR,Sports,1,69.19,0.0,6.63,14.41,90.23,,False,DE,Germany,Düsseldorf,home_delivery,WH-DE-01,2025-10-15,2025-10-15,delivered,False,,direct,none,
ORD000009785,SO-2025-0009785,CUST0003294,2025-10-12 17:59:31,delivered,web,mobile,EUR,Fashion,2,130.54,13.05,0.0,23.5,140.99,WELCOME10,False,FR,France,Bordeaux,home_delivery,WH-FR-01,2025-10-16,2025-10-16,delivered,False,,youtube,paid_social,black_friday
ORD000016252,SO-2025-0016252,CUST0005402,2025-10-12 20:00:38,returned,mobile_app,mobile,EUR,Beauty,3,136.28,13.63,0.0,24.53,147.18,APP10,False,FR,France,Rennes,home_delivery,WH-FR-02,2025-10-15,2025-10-17,delivered_then_returned,True,late delivery,google,cpc,always_on_search
ORD000008209,SO-2025-0008209,CUST0002763,2025-10-12 22:26:53,returned,marketplace,desktop,USD,Electronics,2,1466.89,0.0,0.0,117.35,1584.24,,True,US,United States,Boston,home_delivery,WH-US-01,2025-10-17,2025-10-19,delivered_then_returned,True,quality issue,direct,none,
ORD000006154,SO-2025-0006154,CUST0002065,2025-10-12 22:47:23,returned,mobile_app,mobile,EUR,Fashion,5,387.82,58.17,0.0,62.63,392.28,SPRING15,False,DE,Germany,Frankfurt,home_delivery,WH-DE-01,2025-10-14,2025-10-15,delivered_then_returned,True,size issue,tiktok,social,loyalty_reactivation
ORD000005147,SO-2025-0005147,CUST0001754,2025-10-12 22:58:04,delivered,web,mobile,GBP,Books,3,201.47,30.22,0.0,34.25,205.5,SPRING15,False,GB,United Kingdom,Edinburgh,home_delivery,WH-GB-01,2025-10-18,2025-10-18,delivered,False,,bing,organic,loyalty_reactivation
ORD000010049,SO-2025-0010049,CUST0003379,2025-10-13 01:17:56,delivered,web,mobile,EUR,Home,4,261.64,39.25,0.0,44.48,266.87,SPRING15,True,FR,France,Toulouse,home_delivery,WH-FR-02,2025-10-18,2025-10-18,delivered,False,,partner_blog,referral,holiday_push
ORD000003730,SO-2025-0003730,CUST0001246,2025-10-13 01:33:55,delivered,web,mobile,GBP,Grocery,5,660.0,0.0,0.0,132.0,792.0,,True,GB,United Kingdom,Manchester,home_delivery,WH-GB-01,2025-10-17,2025-10-18,delivered,False,,tiktok,social,summer_sale
ORD000016239,SO-2025-0016239,CUST0005399,2025-10-13 01:42:44,delivered,web,mobile,EUR,Electronics,5,1581.04,110.67,0.0,308.78,1779.15,EMAIL7,False,BE,Belgium,Ghent,home_delivery,WH-BE-01,2025-10-17,2025-10-17,delivered,False,,partner_blog,referral,brand_awareness
ORD000008685,SO-2025-0008685,CUST0002921,2025-10-13 01:54:35,returned,web,desktop,USD,Books,1,78.0,0.0,0.0,6.24,84.24,,False,US,United States,Chicago,home_delivery,WH-US-02,2025-10-19,2025-10-19,delivered_then_returned,True,quality issue,google,shopping,brand_awareness
ORD000008742,SO-2025-0008742,CUST0002933,2025-10-13 02:19:15,delivered,web,mobile,CAD,Home,2,169.1,0.0,0.0,21.98,191.08,,True,CA,Canada,Toronto,pickup_point,WH-CA-01,2025-10-19,2025-10-19,delivered,False,,facebook,paid_social,new_arrivals
ORD000010601,SO-2025-0010601,CUST0003526,2025-10-13 02:37:05,cancelled,web,mobile,USD,Electronics,5,1030.4,72.13,0.0,76.66,1034.93,EMAIL7,False,US,United States,Austin,pickup_point,WH-US-02,,,cancelled,False,,direct,none,
ORD000001657,SO-2025-0001657,CUST0000539,2025-10-13 03:13:31,delivered,mobile_app,mobile,USD,Books,4,312.0,0.0,0.0,24.96,336.96,,False,US,United States,Boston,home_delivery,WH-US-02,2025-10-21,2025-10-23,delivered,False,,google,cpc,back_to_school
ORD000004220,SO-2025-0004220,CUST0001432,2025-10-13 03:56:12,delivered,web,mobile,EUR,Fashion,3,267.41,53.48,0.0,42.79,256.72,VIP20,False,FR,France,Paris,home_delivery,WH-FR-02,2025-10-16,2025-10-16,delivered,False,,instagram,social,loyalty_reactivation
ORD000003444,SO-2025-0003444,CUST0001144,2025-10-13 04:32:37,delivered,web,mobile,USD,Beauty,3,139.97,16.8,0.0,9.85,133.02,SUMMER12,False,US,United States,Austin,home_delivery,WH-US-01,2025-10-18,2025-10-18,delivered,False,,newsletter,email,black_friday
ORD000016137,SO-2025-0016137,CUST0005378,2025-10-13 05:41:31,delivered,web,tablet,EUR,Grocery,1,59.04,7.08,0.0,10.91,62.87,SUMMER12,False,NL,Netherlands,The Hague,store_pickup,WH-NL-01,2025-10-15,2025-10-16,delivered,False,,partner_blog,referral,always_on_search
ORD000012396,SO-2025-0012396,CUST0004142,2025-10-13 06:45:49,delivered,marketplace,mobile,EUR,Grocery,1,132.0,0.0,0.0,26.4,158.4,,True,FR,France,Toulouse,pickup_point,WH-FR-01,2025-10-16,2025-10-18,delivered,False,,newsletter,email,summer_sale
ORD000006331,SO-2025-0006331,CUST0002105,2025-10-13 08:03:27,delivered,web,desktop,EUR,Books,2,55.8,0.0,8.59,12.88,77.27,,False,FR,France,Bordeaux,home_delivery,WH-FR-02,2025-10-18,2025-10-21,delivered,False,,affiliate,affiliate,new_arrivals
ORD000007818,SO-2025-0007818,CUST0002625,2025-10-13 08:59:25,delivered,web,mobile,GBP,Fashion,2,323.51,22.65,0.0,60.17,361.03,EMAIL7,False,GB,United Kingdom,Glasgow,home_delivery,WH-GB-01,2025-10-17,2025-10-17,delivered,False,,tiktok,social,always_on_search
ORD000004996,SO-2025-0004996,CUST0001706,2025-10-13 09:13:04,delivered,web,tablet,EUR,Fashion,3,419.32,29.35,0.0,81.89,471.86,EMAIL7,False,BE,Belgium,Mons,home_delivery,WH-BE-01,2025-10-18,2025-10-19,delivered,False,,facebook,social,always_on_search
ORD000009606,SO-2025-0009606,CUST0003220,2025-10-13 13:44:04,returned,web,desktop,EUR,Electronics,5,3900.0,0.0,0.0,819.0,4719.0,,False,ES,Spain,Granada,home_delivery,WH-ES-01,2025-10-17,2025-10-19,delivered_then_returned,True,changed mind,direct,none,
ORD000002645,SO-2025-0002645,CUST0000887,2025-10-13 14:32:09,delivered,web,mobile,EUR,Fashion,3,185.57,12.99,0.0,36.24,208.82,EMAIL7,False,ES,Spain,Murcia,home_delivery,WH-ES-01,2025-10-16,2025-10-16,delivered,False,,google,organic,loyalty_reactivation
ORD000006023,SO-2025-0006023,CUST0002028,2025-10-13 14:41:17,cancelled,web,mobile,EUR,Sports,1,104.81,5.24,0.0,19.91,119.48,RETARGET5,False,FR,France,Montpellier,home_delivery,WH-FR-02,,,cancelled,False,,youtube,video,loyalty_reactivation
ORD000009108,SO-2025-0009108,CUST0003073,2025-10-13 17:39:48,returned,web,mobile,USD,Fashion,2,80.37,0.0,0.0,6.43,86.8,,False,US,United States,Chicago,home_delivery,WH-US-02,2025-10-20,2025-10-20,delivered_then_returned,True,size issue,tiktok,social,brand_awareness
ORD000009680,SO-2025-0009680,CUST0003252,2025-10-13 20:40:46,delivered,web,tablet,EUR,Sports,2,273.48,0.0,0.0,54.7,328.18,,False,FR,France,Rennes,home_delivery,WH-FR-02,2025-10-16,2025-10-16,delivered,False,,facebook,paid_social,always_on_search
ORD000013622,SO-2025-0013622,CUST0004558,2025-10-13 20:50:03,delivered,web,mobile,USD,Fashion,1,41.56,6.23,3.93,3.14,42.4,SPRING15,False,US,United States,Seattle,home_delivery,WH-US-02,2025-10-20,2025-10-20,delivered,False,,facebook,paid_social,loyalty_reactivation
ORD000014107,SO-2025-0014107,CUST0004703,2025-10-13 21:43:33,delivered,marketplace,desktop,EUR,Sports,2,180.72,0.0,0.0,36.14,216.86,,False,FR,France,Paris,home_delivery,WH-FR-01,2025-10-20,2025-10-22,delivered,False,,bing,cpc,retargeting
ORD000006885,SO-2025-0006885,CUST0002292,2025-10-13 21:47:45,delivered,web,desktop,EUR,Grocery,2,66.14,0.0,8.85,15.75,90.74,,False,ES,Spain,Zaragoza,home_delivery,WH-ES-01,2025-10-17,2025-10-17,delivered,False,,facebook,paid_social,loyalty_reactivation
ORD000000560,SO-2025-0000560,CUST0000173,2025-10-13 21:58:17,delivered,web,mobile,CAD,Home,4,1056.0,0.0,0.0,137.28,1193.28,,False,CA,Canada,Quebec City,home_delivery,WH-CA-01,2025-10-19,2025-10-19,delivered,False,,direct,none,
ORD000013841,SO-2025-0013841,CUST0004614,2025-10-14 00:20:15,returned,marketplace,mobile,EUR,Home,4,426.78,64.02,0.0,68.92,431.68,BUNDLE15,False,DE,Germany,Dresden,store_pickup,WH-DE-01,2025-10-21,2025-10-22,delivered_then_returned,True,late delivery,affiliate,affiliate,holiday_push
ORD000006678,SO-2025-0006678,CUST0002226,2025-10-14 01:13:45,returned,web,mobile,EUR,Electronics,5,889.46,177.89,0.0,149.43,861.0,VIP20,True,BE,Belgium,Namur,home_delivery,WH-BE-01,2025-10-19,2025-10-19,delivered_then_returned,True,quality issue,newsletter,email,black_friday
ORD000002855,SO-2025-0002855,CUST0000946,2025-10-14 02:32:28,delivered,web,mobile,USD,Beauty,2,79.22,3.96,0.0,6.02,81.28,RETARGET5,True,US,United States,New York,home_delivery,WH-US-02,2025-10-22,2025-10-22,delivered,False,,partner_blog,referral,holiday_push
ORD000006868,SO-2025-0006868,CUST0002286,2025-10-14 03:10:04,delivered,marketplace,desktop,EUR,Fashion,4,519.21,0.0,0.0,98.65,617.86,,False,DE,Germany,Cologne,store_pickup,WH-DE-01,2025-10-17,2025-10-20,delivered,False,,facebook,paid_social,app_install
ORD000004881,SO-2025-0004881,CUST0001660,2025-10-14 03:38:44,delivered,mobile_app,mobile,EUR,Beauty,6,228.52,22.85,0.0,41.13,246.8,WELCOME10,False,FR,France,Bordeaux,home_delivery,WH-FR-01,2025-10-18,2025-10-19,delivered,False,,bing,organic,brand_awareness
