ticket_id,customer_id,order_id,ticket_created_at,first_response_at,resolved_at,ticket_channel,ticket_category,ticket_subcategory,priority,ticket_status,assigned_agent_id,csat_score,resolution_type,refund_requested_flag,refund_approved_flag,sla_breached_flag,escalated_flag,issue_summary
TCK000001342,CUST0005368,ORD000016110,2026-03-17 10:30:09,2026-03-17 15:53:09,2026-03-18 21:53:09,web_form,Product Quality,wrong item,medium,closed,AGT013,3.0,information provided,True,True,False,False,Product Quality - wrong item
TCK000002289,CUST0004256,ORD000012735,2026-03-17 12:12:44,2026-03-17 12:20:44,2026-03-17 22:20:44,email,Account,address update,urgent,resolved,AGT024,2.0,account reset,False,False,False,True,Account - address update
TCK000002006,CUST0004300,ORD000012918,2026-03-17 13:22:21,2026-03-17 20:30:21,2026-03-18 07:30:21,web_form,Account,address update,medium,closed,AGT028,4.0,technical fix deployed,False,False,False,False,Account - address update
TCK000000674,CUST0001376,ORD000004088,2026-03-17 17:19:38,2026-03-18 03:13:38,2026-03-19 20:13:38,email,Product Quality,missing accessory,medium,resolved,AGT033,4.0,information provided,True,False,True,False,Product Quality - missing accessory
TCK000002386,CUST0005385,ORD000016171,2026-03-18 00:41:48,2026-03-18 09:03:48,2026-03-20 21:03:48,phone,Product Quality,missing accessory,medium,closed,AGT060,4.0,technical fix deployed,True,False,True,False,Product Quality - missing accessory
TCK000000500,CUST0003347,ORD000009955,2026-03-18 11:07:26,2026-03-18 21:23:26,2026-03-21 06:23:26,email,Refund & Return,return label,medium,resolved,AGT023,3.0,replacement sent,False,False,True,False,Refund & Return - return label
TCK000002340,CUST0002544,ORD000007588,2026-03-18 13:35:44,2026-03-18 23:00:44,2026-03-19 16:00:44,email,Refund & Return,wrong item returned,medium,resolved,AGT059,3.0,technical fix deployed,False,False,True,False,Refund & Return - wrong item returned
TCK000001300,CUST0003617,ORD000010869,2026-03-18 13:37:33,2026-03-18 15:32:33,2026-03-19 13:32:33,web_form,Delivery,tracking issue,high,closed,AGT003,3.0,partial refund,False,False,False,False,Delivery - tracking issue
TCK000002204,CUST0003334,ORD000009917,2026-03-18 17:05:25,2026-03-18 19:21:25,2026-03-20 09:21:25,chat,Payment,refund not received,medium,resolved,AGT010,3.0,technical fix deployed,True,False,False,False,Payment - refund not received
TCK000000895,CUST0002636,ORD000007860,2026-03-19 10:13:14,2026-03-19 10:58:14,2026-03-20 10:58:14,web_form,Product Quality,wrong item,high,closed,AGT009,5.0,technical fix deployed,False,False,False,False,Product Quality - wrong item
TCK000001028,CUST0000100,ORD000000357,2026-03-19 14:24:59,2026-03-19 16:11:59,2026-03-21 08:11:59,chat,Refund & Return,refund delay,medium,resolved,AGT031,5.0,coupon granted,False,False,False,False,Refund & Return - refund delay
TCK000001860,CUST0004962,ORD000014831,2026-03-19 14:44:33,2026-03-19 18:41:33,2026-03-20 20:41:33,phone,Payment,payment confirmation,high,closed,AGT022,4.0,refund issued,True,False,True,False,Payment - payment confirmation
TCK000001154,CUST0000850,ORD000002514,2026-03-19 16:21:40,2026-03-19 18:41:40,2026-03-19 21:41:40,web_form,Refund & Return,exchange request,high,resolved,AGT010,3.0,coupon granted,True,False,True,False,Refund & Return - exchange request
TCK000001304,CUST0003247,ORD000009672,2026-03-19 16:29:39,2026-03-19 16:50:39,2026-03-20 19:50:39,chat,Product Quality,size issue,high,closed,AGT047,5.0,no action required,False,False,False,False,Product Quality - size issue
TCK000001620,CUST0002200,ORD000006624,2026-03-19 21:07:32,2026-03-20 19:40:32,2026-03-23 21:40:32,web_form,Product Quality,size issue,low,resolved,AGT011,5.0,information provided,True,True,False,False,Product Quality - size issue
TCK000002118,CUST0003563,ORD000010707,2026-03-19 22:52:06,2026-03-19 23:26:06,2026-03-20 11:26:06,email,Refund & Return,refund delay,urgent,resolved,AGT029,4.0,replacement sent,False,False,True,False,Refund & Return - refund delay
TCK000002104,CUST0002925,ORD000008712,2026-03-20 00:41:41,2026-03-20 12:34:41,2026-03-21 13:34:41,email,Refund & Return,exchange request,medium,closed,AGT058,2.0,information provided,True,True,True,False,Refund & Return - exchange request
TCK000000984,CUST0005138,ORD000015404,2026-03-20 05:48:18,2026-03-20 09:00:18,2026-03-20 22:00:18,email,Refund & Return,wrong item returned,low,resolved,AGT055,5.0,technical fix deployed,False,False,False,False,Refund & Return - wrong item returned
TCK000002388,CUST0001351,ORD000004015,2026-03-20 08:37:19,2026-03-20 18:01:19,2026-03-21 01:01:19,chat,Product Quality,wrong item,medium,closed,AGT010,3.0,refund issued,True,True,True,False,Product Quality - wrong item
TCK000000973,CUST0003223,ORD000009624,2026-03-20 15:14:54,2026-03-20 23:52:54,2026-03-22 21:52:54,chat,Product Quality,missing accessory,medium,resolved,AGT022,2.0,information provided,True,True,True,False,Product Quality - missing accessory
TCK000001654,CUST0002937,ORD000008759,2026-03-20 23:23:25,2026-03-21 06:53:25,2026-03-25 19:53:25,email,Delivery,tracking issue,low,resolved,AGT021,5.0,refund issued,False,False,False,False,Delivery - tracking issue
TCK000002077,CUST0005457,ORD000016424,2026-03-21 02:18:28,2026-03-21 09:23:28,2026-03-22 17:23:28,chat,Technical,website performance,medium,resolved,AGT004,4.0,account reset,False,False,False,False,Technical - website performance
TCK000002410,CUST0001366,ORD000004062,2026-03-21 08:10:33,2026-03-21 08:17:33,2026-03-21 11:17:33,social,Technical,website performance,urgent,resolved,AGT039,5.0,technical fix deployed,False,False,False,False,Technical - website performance
TCK000001844,CUST0004656,ORD000013968,2026-03-22 19:41:12,2026-03-22 22:51:12,2026-03-23 22:51:12,web_form,Refund & Return,wrong item returned,high,resolved,AGT010,5.0,technical fix deployed,False,False,True,False,Refund & Return - wrong item returned
TCK000002005,CUST0004532,ORD000013560,2026-03-22 20:08:58,2026-03-23 00:46:58,2026-03-23 04:46:58,chat,Payment,payment confirmation,medium,resolved,AGT044,4.0,coupon granted,True,False,False,False,Payment - payment confirmation
TCK000002407,CUST0001042,ORD000003109,2026-03-23 06:29:55,2026-03-23 07:49:55,2026-03-24 13:49:55,email,Delivery,late delivery,high,resolved,AGT054,3.0,technical fix deployed,False,False,False,False,Delivery - late delivery
TCK000001712,CUST0003164,ORD000009409,2026-03-23 10:39:01,2026-03-23 11:12:01,2026-03-23 19:12:01,email,Delivery,tracking issue,medium,resolved,AGT049,4.0,technical fix deployed,False,False,False,False,Delivery - tracking issue
TCK000002205,CUST0004957,ORD000014812,2026-03-23 14:55:05,2026-03-23 22:40:05,2026-03-26 03:40:05,phone,Delivery,tracking issue,medium,resolved,AGT034,4.0,partial refund,False,False,False,True,Delivery - tracking issue
TCK000002125,CUST0001465,ORD000004287,2026-03-23 19:42:27,2026-03-24 03:49:27,2026-03-25 20:49:27,phone,Product Quality,size issue,medium,closed,AGT005,3.0,account reset,True,True,True,True,Product Quality - size issue
TCK000002320,CUST0003165,ORD000009410,2026-03-23 21:48:50,2026-03-24 00:47:50,2026-03-24 20:47:50,chat,Payment,refund not received,high,resolved,AGT043,3.0,partial refund,False,False,True,False,Payment - refund not received
TCK000000116,CUST0001381,ORD000004101,2026-03-24 00:00:44,2026-03-24 06:32:44,2026-03-25 19:32:44,email,Product Quality,missing accessory,medium,resolved,AGT058,4.0,coupon granted,True,False,False,False,Product Quality - missing accessory
TCK000000909,CUST0002249,ORD000006754,2026-03-24 07:56:55,2026-03-24 18:03:55,2026-03-27 19:03:55,web_form,Delivery,damaged parcel,low,closed,AGT017,5.0,refund issued,False,False,False,False,Delivery - damaged parcel
TCK000001266,CUST0003593,ORD000010782,2026-03-24 11:06:22,2026-03-25 06:38:22,2026-03-29 18:38:22,web_form,Payment,payment confirmation,low,resolved,AGT029,3.0,coupon granted,False,False,False,False,Payment - payment confirmation
TCK000000484,CUST0004807,ORD000014367,2026-03-24 12:49:01,2026-03-25 06:31:01,2026-03-28 18:31:01,chat,Payment,payment confirmation,low,resolved,AGT025,4.0,refund issued,False,False,False,False,Payment - payment confirmation
TCK000000996,CUST0000998,ORD000002987,2026-03-24 13:42:38,2026-03-24 21:18:38,2026-03-27 04:18:38,email,Refund & Return,exchange request,medium,resolved,AGT015,3.0,technical fix deployed,True,True,False,False,Refund & Return - exchange request
TCK000002318,CUST0001797,ORD000005302,2026-03-24 18:44:53,2026-03-25 07:57:53,2026-03-26 21:57:53,email,Promotion,coupon not working,low,resolved,AGT014,4.0,coupon granted,False,False,False,False,Promotion - coupon not working
TCK000000455,CUST0003435,ORD000010273,2026-03-25 04:43:51,2026-03-25 12:10:51,2026-03-28 02:10:51,web_form,Delivery,damaged parcel,medium,resolved,AGT005,4.0,refund issued,False,False,False,False,Delivery - damaged parcel
TCK000002379,CUST0003406,ORD000010175,2026-03-25 09:25:27,2026-03-25 12:41:27,2026-03-26 04:41:27,web_form,Delivery,tracking issue,high,resolved,AGT007,3.0,replacement sent,False,False,True,False,Delivery - tracking issue
TCK000000730,CUST0004513,ORD000013527,2026-03-25 17:00:44,2026-03-25 20:45:44,2026-03-26 04:45:44,email,Refund & Return,return label,high,resolved,AGT024,4.0,information provided,True,True,True,False,Refund & Return - return label
TCK000001116,CUST0000754,ORD000002270,2026-03-25 20:38:19,2026-03-26 01:47:19,2026-03-30 18:47:19,email,Refund & Return,refund delay,low,resolved,AGT001,4.0,technical fix deployed,False,False,False,False,Refund & Return - refund delay
TCK000000628,CUST0003117,ORD000009254,2026-03-26 03:07:16,2026-03-26 11:10:16,2026-03-28 00:10:16,phone,Delivery,damaged parcel,medium,resolved,AGT042,2.0,technical fix deployed,False,False,True,False,Delivery - damaged parcel
TCK000000884,CUST0004854,ORD000014502,2026-03-26 03:48:54,2026-03-26 06:09:54,2026-03-26 17:09:54,social,Refund & Return,return label,medium,resolved,AGT022,5.0,information provided,True,True,False,False,Refund & Return - return label
TCK000002305,CUST0003136,ORD000009338,2026-03-26 07:53:38,2026-03-26 19:39:38,,web_form,Refund & Return,refund delay,medium,pending,AGT013,,,True,True,True,False,Refund & Return - refund delay
TCK000002162,CUST0002381,ORD000007139,2026-03-26 13:50:47,2026-03-27 01:49:47,2026-03-27 17:49:47,chat,Product Quality,defective product,medium,resolved,AGT011,4.0,coupon granted,True,True,True,False,Product Quality - defective product
TCK000000924,CUST0000727,ORD000002200,2026-03-26 15:42:25,2026-03-27 04:27:25,2026-03-31 20:27:25,email,Account,password reset,low,resolved,AGT033,3.0,replacement sent,False,False,False,True,Account - password reset
TCK000000100,CUST0002324,ORD000006970,2026-03-27 02:34:29,2026-03-27 03:59:29,2026-03-27 22:59:29,chat,Refund & Return,refund delay,high,resolved,AGT006,5.0,coupon granted,True,True,False,False,Refund & Return - refund delay
TCK000002064,CUST0002055,ORD000006117,2026-03-27 07:17:24,2026-03-27 10:07:24,2026-03-28 13:07:24,chat,Delivery,tracking issue,medium,resolved,AGT021,3.0,coupon granted,False,False,False,True,Delivery - tracking issue
TCK000000664,CUST0001607,ORD000004703,2026-03-27 17:53:35,2026-03-27 23:57:35,2026-03-28 10:57:35,email,Product Quality,wrong item,medium,resolved,AGT033,4.0,account reset,False,False,False,False,Product Quality - wrong item
TCK000002283,CUST0001900,ORD000005570,2026-03-27 17:59:32,2026-03-28 02:10:32,,email,Delivery,late delivery,medium,pending,AGT058,,,False,False,True,False,Delivery - late delivery
TCK000002037,CUST0005059,ORD000015142,2026-03-28 00:32:13,2026-03-28 16:02:13,2026-03-29 02:02:13,chat,Refund & Return,refund delay,low,closed,AGT060,4.0,technical fix deployed,False,False,False,False,Refund & Return - refund delay
TCK000000871,CUST0002179,ORD000006558,2026-03-28 04:18:39,2026-03-28 15:08:39,2026-03-29 17:08:39,web_form,Refund & Return,return label,medium,closed,AGT021,3.0,refund issued,False,False,True,False,Refund & Return - return label
TCK000000182,CUST0003223,ORD000009623,2026-03-28 09:46:58,2026-03-28 20:04:58,2026-03-31 07:04:58,chat,Refund & Return,exchange request,medium,resolved,AGT045,3.0,account reset,True,True,True,True,Refund & Return - exchange request
TCK000000251,CUST0000966,ORD000002883,2026-03-28 11:18:17,2026-03-28 22:18:17,2026-03-30 04:18:17,email,Delivery,missing package,medium,resolved,AGT007,2.0,no action required,False,False,True,True,Delivery - missing package
TCK000001842,CUST0001978,ORD000005824,2026-03-28 12:48:03,2026-03-28 13:21:03,2026-03-28 22:21:03,email,Refund & Return,return label,high,closed,AGT016,3.0,account reset,True,True,False,True,Refund & Return - return label
TCK000000982,CUST0002834,ORD000008438,2026-03-28 15:28:39,2026-03-28 21:32:39,2026-03-29 02:32:39,chat,Payment,payment confirmation,medium,resolved,AGT017,5.0,account reset,True,False,False,False,Payment - payment confirmation
TCK000000063,CUST0000754,ORD000002271,2026-03-29 00:35:59,2026-03-29 09:42:59,2026-03-30 15:42:59,chat,Delivery,tracking issue,medium,resolved,AGT022,5.0,technical fix deployed,False,False,True,False,Delivery - tracking issue
TCK000001430,CUST0004568,ORD000013656,2026-03-29 02:18:47,2026-03-29 03:40:47,2026-03-29 14:40:47,web_form,Refund & Return,refund delay,high,closed,AGT019,4.0,account reset,False,False,False,False,Refund & Return - refund delay
TCK000001377,CUST0002460,ORD000007367,2026-03-29 11:53:44,2026-03-29 20:06:44,2026-03-30 13:06:44,social,Delivery,tracking issue,medium,resolved,AGT021,3.0,account reset,False,False,True,False,Delivery - tracking issue
TCK000001459,CUST0004790,ORD000014317,2026-03-30 01:10:30,2026-03-30 11:32:30,2026-03-31 15:32:30,chat,Delivery,late delivery,low,closed,AGT011,4.0,coupon granted,False,False,False,False,Delivery - late delivery
TCK000000542,CUST0002533,ORD000007568,2026-03-30 07:35:44,2026-03-30 12:53:44,2026-03-30 21:53:44,phone,Account,marketing preferences,low,resolved,AGT005,4.0,coupon granted,False,False,False,False,Account - marketing preferences
TCK000001294,CUST0000460,ORD000001426,2026-03-30 12:25:42,2026-03-30 20:47:42,2026-04-02 17:47:42,chat,Delivery,damaged parcel,medium,resolved,AGT034,1.0,information provided,False,False,True,True,Delivery - damaged parcel
TCK000001470,CUST0001914,ORD000005600,2026-03-30 13:49:44,2026-03-30 15:54:44,2026-03-31 16:54:44,email,Delivery,damaged parcel,medium,closed,AGT010,5.0,replacement sent,False,False,False,False,Delivery - damaged parcel
TCK000001058,CUST0001520,ORD000004450,2026-03-30 17:57:43,2026-03-31 02:18:43,2026-04-01 13:18:43,chat,Refund & Return,wrong item returned,medium,resolved,AGT023,3.0,no action required,False,False,True,False,Refund & Return - wrong item returned
TCK000001675,CUST0004875,ORD000014565,2026-03-30 23:56:45,2026-03-31 03:07:45,2026-03-31 19:07:45,chat,Payment,card declined,medium,resolved,AGT006,4.0,information provided,False,False,False,False,Payment - card declined
TCK000001874,CUST0002218,ORD000006660,2026-03-31 02:39:18,2026-03-31 14:22:18,2026-03-31 23:22:18,email,Technical,mobile app issue,medium,closed,AGT030,4.0,account reset,False,False,True,False,Technical - mobile app issue
TCK000001967,CUST0003858,ORD000011616,2026-03-31 03:57:27,2026-03-31 13:20:27,2026-04-02 11:20:27,email,Delivery,missing package,medium,resolved,AGT001,2.0,coupon granted,False,False,True,True,Delivery - missing package
TCK000001550,CUST0000273,ORD000000897,2026-03-31 06:38:11,2026-04-01 06:25:11,,email,Refund & Return,wrong item returned,low,in_progress,AGT012,,,True,True,False,False,Refund & Return - wrong item returned
TCK000000741,CUST0001274,ORD000003795,2026-03-31 08:42:28,2026-03-31 19:23:28,2026-04-02 15:23:28,email,Payment,refund not received,medium,closed,AGT057,3.0,account reset,False,False,True,True,Payment - refund not received
TCK000001170,CUST0000957,ORD000002869,2026-03-31 16:17:41,2026-03-31 22:19:41,2026-04-02 00:19:41,email,Promotion,cashback question,medium,closed,AGT023,3.0,replacement sent,False,False,False,False,Promotion - cashback question
TCK000000040,CUST0001158,ORD000003482,2026-03-31 17:28:02,2026-03-31 19:51:02,2026-04-02 03:51:02,social,Promotion,price discrepancy,high,resolved,AGT041,5.0,technical fix deployed,False,False,True,False,Promotion - price discrepancy
TCK000001964,CUST0002975,ORD000008844,2026-04-01 03:11:46,2026-04-01 12:16:46,2026-04-02 21:16:46,email,Payment,duplicate charge,medium,resolved,AGT048,4.0,account reset,True,True,True,False,Payment - duplicate charge
TCK000000750,CUST0001612,ORD000004718,,,,email,Refund & Return,refund delay,medium,resolved,AGT004,2.0,partial refund,True,True,True,False,Refund & Return - refund delay
TCK000001415,CUST0001593,ORD000004662,,,,chat,Payment,duplicate charge,low,resolved,AGT015,4.0,refund issued,True,False,False,False,Payment - duplicate charge
TCK000002816,CUST0004712,,,,,web_form,Technical,website performance,medium,resolved,AGT024,5.0,no action required,False,False,False,False,Technical - website performance
TCK000001508,CUST0003507,ORD000010538,,,,email,Account,loyalty points,high,resolved,AGT024,4.0,information provided,False,False,False,False,Account - loyalty points
TCK000002759,CUST0001763,,,,,web_form,Promotion,price discrepancy,medium,resolved,AGT006,5.0,no action required,False,False,False,False,Promotion - price discrepancy
TCK000002823,CUST0002909,,,,,chat,Account,marketing preferences,high,resolved,AGT029,4.0,partial refund,False,False,False,False,Account - marketing preferences
TCK000002862,CUST0001990,,,,,social,Account,address update,high,closed,AGT053,5.0,partial refund,False,False,False,False,Account - address update
TCK000002883,CUST0000890,,,,,email,Promotion,price discrepancy,medium,resolved,AGT008,3.0,technical fix deployed,False,False,False,True,Promotion - price discrepancy
TCK000002778,CUST0003517,,,,,chat,Technical,login issue,high,resolved,AGT003,5.0,account reset,False,False,False,False,Technical - login issue
TCK000002656,CUST0004689,,,,,email,Account,address update,medium,closed,AGT056,3.0,no action required,False,False,True,True,Account - address update
TCK000002814,CUST0004346,,,,,chat,Account,password reset,high,resolved,AGT026,3.0,account reset,False,False,True,False,Account - password reset
TCK000002687,CUST0002265,,,,,email,Account,address update,medium,resolved,AGT043,4.0,partial refund,False,False,False,False,Account - address update
TCK000002730,CUST0001766,,,,,web_form,Account,password reset,medium,closed,AGT025,2.0,refund issued,False,False,True,False,Account - password reset
TCK000002839,CUST0001589,,,,,chat,Account,marketing preferences,medium,resolved,AGT048,5.0,partial refund,False,False,False,False,Account - marketing preferences
TCK000002791,CUST0001128,,,,,web_form,Promotion,price discrepancy,medium,resolved,AGT007,4.0,partial refund,False,False,True,False,Promotion - price discrepancy
TCK000002885,CUST0000099,,,,,phone,Account,address update,medium,resolved,AGT045,5.0,no action required,False,False,False,False,Account - address update
TCK000002465,CUST0003209,,,,,phone,Technical,website performance,low,resolved,AGT019,3.0,refund issued,False,False,False,False,Technical - website performance
TCK000000205,CUST0000824,ORD000002405,,,,email,Payment,refund not received,medium,closed,AGT040,3.0,information provided,True,True,False,False,Payment - refund not received
TCK000000237,CUST0005057,ORD000015131,,,,chat,Refund & Return,refund delay,medium,resolved,AGT025,2.0,replacement sent,True,False,True,True,Refund & Return - refund delay
TCK000000140,CUST0004602,ORD000013793,,,,chat,Refund & Return,refund delay,medium,resolved,AGT033,4.0,account reset,False,False,True,False,Refund & Return - refund delay
TCK000000041,CUST0004594,ORD000013754,,,,chat,Promotion,gift card issue,medium,resolved,AGT048,3.0,partial refund,False,False,True,False,Promotion - gift card issue
TCK000000222,CUST0000457,ORD000001403,,,,web_form,Technical,mobile app issue,high,closed,AGT047,5.0,replacement sent,False,False,False,False,Technical - mobile app issue
TCK000000198,CUST0005185,ORD000015572,,,,phone,Refund & Return,exchange request,medium,closed,AGT014,3.0,no action required,True,False,True,False,Refund & Return - exchange request
TCK000002807,CUST0002459,,,,,phone,Promotion,gift card issue,low,closed,AGT043,4.0,partial refund,False,False,False,False,Promotion - gift card issue
TCK000001768,CUST0002983,ORD000008860,,,,web_form,Refund & Return,refund delay,medium,resolved,AGT026,3.0,coupon granted,False,False,True,False,Refund & Return - refund delay
TCK000000523,CUST0004963,ORD000014834,,,,chat,Promotion,gift card issue,low,resolved,AGT020,3.0,replacement sent,False,False,False,False,Promotion - gift card issue
TCK000001776,CUST0003294,ORD000009780,,,,web_form,Technical,login issue,medium,resolved,AGT048,4.0,coupon granted,False,False,False,False,Technical - login issue
TCK000001283,CUST0001820,ORD000005361,,,,phone,Payment,card declined,medium,resolved,AGT003,2.0,partial refund,True,True,False,True,Payment - card declined
TCK000001871,CUST0001589,ORD000004647,,,,chat,Payment,duplicate charge,medium,resolved,AGT003,4.0,partial refund,True,True,False,False,Payment - duplicate charge
TCK000001074,CUST0000098,ORD000000348,,,,email,Delivery,late delivery,high,closed,AGT022,4.0,information provided,False,False,False,True,Delivery - late delivery
TCK000002555,CUST0004449,,,,,web_form,Promotion,price discrepancy,medium,closed,AGT026,4.0,information provided,False,False,False,False,Promotion - price discrepancy
TCK000001364,CUST0002781,ORD000008270,,,,web_form,Delivery,damaged parcel,low,closed,AGT049,2.0,technical fix deployed,False,False,False,False,Delivery - damaged parcel
TCK000001091,CUST0001959,ORD000005736,,,,email,Payment,payment confirmation,medium,closed,AGT032,3.0,no action required,False,False,False,False,Payment - payment confirmation
TCK000000072,CUST0000686,ORD000002087,,,,web_form,Refund & Return,wrong item returned,low,closed,AGT038,4.0,partial refund,False,False,False,False,Refund & Return - wrong item returned
TCK000001934,CUST0004343,ORD000013028,,,,chat,Refund & Return,return label,medium,resolved,AGT054,4.0,information provided,True,False,False,True,Refund & Return - return label
TCK000001433,CUST0004418,ORD000013249,,,,chat,Product Quality,defective product,medium,resolved,AGT012,5.0,information provided,False,False,False,False,Product Quality - defective product
TCK000001472,CUST0003699,ORD000011079,,,,email,Refund & Return,return label,medium,resolved,AGT026,5.0,no action required,False,False,False,False,Refund & Return - return label
TCK000001137,CUST0005217,ORD000015660,,,,web_form,Product Quality,wrong item,medium,resolved,AGT016,4.0,partial refund,False,False,True,False,Product Quality - wrong item
TCK000000819,CUST0004397,ORD000013186,,,,phone,Payment,duplicate charge,high,closed,AGT051,3.0,refund issued,True,True,True,True,Payment - duplicate charge
TCK000000958,CUST0005310,ORD000015931,,,,email,Promotion,price discrepancy,medium,resolved,AGT060,4.0,no action required,False,False,True,False,Promotion - price discrepancy
TCK000001381,CUST0004276,ORD000012827,,,,email,Technical,mobile app issue,high,resolved,AGT049,3.0,partial refund,False,False,True,False,Technical - mobile app issue
TCK000001363,CUST0002221,ORD000006667,,,,email,Delivery,tracking issue,high,resolved,AGT059,5.0,partial refund,False,False,False,False,Delivery - tracking issue
TCK000000786,CUST0002228,ORD000006685,,,,phone,Refund & Return,return label,urgent,resolved,AGT026,4.0,coupon granted,True,True,False,False,Refund & Return - return label
TCK000002777,CUST0002102,,,,,web_form,Account,address update,medium,resolved,AGT054,4.0,information provided,False,False,False,False,Account - address update
TCK000002093,CUST0002856,ORD000008509,,,,email,Promotion,gift card issue,medium,resolved,AGT035,5.0,information provided,False,False,True,False,Promotion - gift card issue
TCK000001232,CUST0004081,ORD000012213,,,,chat,Technical,mobile app issue,medium,resolved,AGT014,4.0,partial refund,False,False,True,False,Technical - mobile app issue
TCK000000974,CUST0004747,ORD000014204,,,,phone,Account,password reset,high,closed,AGT037,3.0,no action required,False,False,True,False,Account - password reset
TCK000002652,CUST0000615,,,,,chat,Promotion,price discrepancy,medium,resolved,AGT005,4.0,refund issued,False,False,True,False,Promotion - price discrepancy
TCK000002689,CUST0002084,,,,,web_form,Technical,checkout bug,medium,resolved,AGT036,3.0,partial refund,False,False,True,False,Technical - checkout bug
TCK000002610,CUST0000524,,,,,email,Promotion,gift card issue,high,resolved,AGT022,4.0,account reset,False,False,False,False,Promotion - gift card issue
TCK000002479,CUST0004252,,,,,social,Account,marketing preferences,low,resolved,AGT033,4.0,partial refund,False,False,False,False,Account - marketing preferences
TCK000002596,CUST0004181,,,,,web_form,Account,loyalty points,medium,resolved,AGT008,4.0,no action required,False,False,True,False,Account - loyalty points
TCK000002884,CUST0002832,,,,,social,Promotion,cashback question,medium,resolved,AGT020,4.0,refund issued,False,False,False,False,Promotion - cashback question
TCK000002591,CUST0005448,,,,,email,Promotion,cashback question,medium,resolved,AGT020,3.0,information provided,False,False,True,False,Promotion - cashback question
TCK000002558,CUST0004266,,,,,web_form,Technical,checkout bug,medium,resolved,AGT055,3.0,technical fix deployed,False,False,False,False,Technical - checkout bug
TCK000002655,CUST0004937,,,,,web_form,Technical,website performance,medium,resolved,AGT024,4.0,no action required,False,False,True,False,Technical - website performance
TCK000002536,CUST0000253,,,,,chat,Technical,checkout bug,medium,resolved,AGT048,4.0,information provided,False,False,True,False,Technical - checkout bug
TCK000002792,CUST0001573,,,,,web_form,Technical,checkout bug,medium,resolved,AGT014,2.0,refund issued,False,False,True,False,Technical - checkout bug
TCK000002634,CUST0004631,,,,,social,Account,address update,low,resolved,AGT033,5.0,account reset,False,False,False,False,Account - address update
TCK000002817,CUST0003907,,,,,email,Technical,website performance,medium,resolved,AGT001,4.0,refund issued,False,False,True,False,Technical - website performance
TCK000002699,CUST0004084,,,,,social,Technical,mobile app issue,low,resolved,AGT018,5.0,account reset,False,False,False,False,Technical - mobile app issue
TCK000002637,CUST0000512,,,,,chat,Promotion,price discrepancy,low,resolved,AGT010,3.0,partial refund,False,False,False,False,Promotion - price discrepancy
TCK000002463,CUST0004960,,,,,email,Promotion,gift card issue,medium,resolved,AGT006,5.0,technical fix deployed,False,False,False,False,Promotion - gift card issue
TCK000002886,CUST0001579,,,,,chat,Account,marketing preferences,medium,resolved,AGT015,3.0,information provided,False,False,True,False,Account - marketing preferences
TCK000002644,CUST0003766,,,,,email,Account,marketing preferences,medium,closed,AGT022,4.0,account reset,False,False,False,False,Account - marketing preferences
TCK000002869,CUST0002858,,,,,phone,Promotion,coupon not working,low,closed,AGT001,5.0,account reset,False,False,False,False,Promotion - coupon not working
TCK000002631,CUST0005396,,,,,phone,Technical,website performance,medium,closed,AGT049,5.0,account reset,False,False,False,False,Technical - website performance
TCK000002855,CUST0000209,,,,,chat,Promotion,coupon not working,medium,closed,AGT008,2.0,no action required,False,False,True,False,Promotion - coupon not working
TCK000002793,CUST0002392,,,,,chat,Promotion,price discrepancy,high,resolved,AGT012,3.0,account reset,False,False,True,True,Promotion - price discrepancy
TCK000002888,CUST0002856,,,,,email,Promotion,coupon not working,low,resolved,AGT037,4.0,account reset,False,False,False,False,Promotion - coupon not working
TCK000002681,CUST0002378,,,,,web_form,Promotion,coupon not working,high,resolved,AGT015,5.0,partial refund,False,False,False,False,Promotion - coupon not working
TCK000002686,CUST0004738,,,,,social,Promotion,cashback question,medium,closed,AGT024,4.0,partial refund,False,False,False,False,Promotion - cashback question
TCK000002840,CUST0000156,,,,,web_form,Account,loyalty points,high,resolved,AGT059,3.0,account reset,False,False,True,False,Account - loyalty points
TCK000002476,CUST0005174,,,,,email,Promotion,price discrepancy,medium,resolved,AGT011,4.0,no action required,False,False,True,False,Promotion - price discrepancy
TCK000002703,CUST0003064,,,,,chat,Account,marketing preferences,medium,resolved,AGT011,5.0,technical fix deployed,False,False,False,False,Account - marketing preferences
TCK000002700,CUST0000599,,,,,chat,Technical,mobile app issue,medium,resolved,AGT042,5.0,refund issued,False,False,False,False,Technical - mobile app issue
TCK000002880,CUST0000046,,,,,phone,Technical,login issue,high,resolved,AGT026,4.0,partial refund,False,False,True,False,Technical - login issue
TCK000002597,CUST0002704,,,,,phone,Account,address update,low,resolved,AGT059,5.0,technical fix deployed,False,False,False,False,Account - address update
TCK000002838,CUST0005133,,,,,chat,Technical,website performance,low,resolved,AGT022,5.0,coupon granted,False,False,False,False,Technical - website performance
TCK000002495,CUST0005105,,,,,chat,Promotion,price discrepancy,medium,resolved,AGT023,5.0,no action required,False,False,False,False,Promotion - price discrepancy
TCK000002614,CUST0000982,,,,,phone,Account,marketing preferences,medium,resolved,AGT006,3.0,account reset,False,False,True,False,Account - marketing preferences
TCK000002858,CUST0002966,,,,,chat,Account,marketing preferences,medium,resolved,AGT005,4.0,account reset,False,False,False,False,Account - marketing preferences
